ID,Name,Age,Gender,Email,Date,Product Purchased,Price,Rating,Address
a61105c4-8aae-4273-8093-f1d26b8d29d1,Mr. Christopher Berry DDS,32.0,Male,amanda63@example.net,2024-07-11,Tablet,782.0,2.0,"23813 Miller Mall, Lake Shannonton, AS 94786"
f903f774-d066-42b5-a440-c6025ff2ea2e,Brittany Fletcher,18.0,Male,margaretsmith@example.org,2024-10-02,Headphones,1405.0,4.0,"562 Sullivan Summit Apt. 064, North John, SC 00958"
8fc8d70a-36e0-4ff5-8da7-931ff712a514,Charles Jones,39.17246596066566,Female,alexandria82@example.org,2024-01-16,Smartwatch,670.0,5.0,"2227 Logan Track, East Evelynton, MI 43965"
91945794-20cc-4295-8ec4-3329d24f8202,Sarah Taylor,39.17246596066566,Female,jamie71@example.com,2024-03-26,Headphones,236.0,3.0,"02204 Richards Gateway Apt. 693, Williamsstad, HI 87314"
0cd2299e-d9cb-4f15-9cf7-3b931da88749,Alicia White,39.17246596066566,Male,kristenhayes@example.org,2024-10-07,Tablet,400.0,3.0,"36405 Gina Trail, Courtneymouth, IA 74566"
567d9810-cdb1-402b-b6d1-9bc6a80704c7,Kelly Ruiz,43.0,Female,smithsheila@example.net,2024-05-30,Headphones,793.758906783797,2.9944500504540867,"7231 Butler Station Suite 841, Andrewmouth, VI 26400"
d26930a1-3484-494f-b697-bbdb6221c811,Adam Spencer,39.17246596066566,Male,paula92@example.org,2024-05-31,Smartwatch,793.758906783797,5.0,"4874 Valerie Crest Suite 978, South Darleneside, NH 43874"
49d118fa-3b3f-4da9-b737-ad5aaab615f9,John Arellano,39.17246596066566,Female,amanda63@example.net,2024-02-16,Headphones,793.758906783797,1.0,"64021 Estrada Plaza Apt. 640, Stacybury, WI 49462"
15c53a3c-5b1f-4bf0-bd74-1b5442056ee7,Diane Werner,39.17246596066566,Female,travismeyer@example.com,2024-04-25,Tablet,793.758906783797,2.9944500504540867,"5539 Anderson Radial Apt. 561, North Lisa, DE 59878"
35d162ad-8958-4f1e-ac23-014b5c1161ec,Thomas Smith,39.17246596066566,Male,chrisporter@example.net,2024-08-08,Laptop,853.0,5.0,"933 Russell Vista Suite 337, New Michaelside, WV 53251"
42d20d7e-5e59-4619-8557-e0147953d984,Natalie Anderson,39.17246596066566,Male,dspencer@example.net,2024-09-05,Smartwatch,271.0,2.9944500504540867,"20399 Gregory Tunnel Apt. 570, Websterport, NJ 22901"
69412604-b283-4255-a4d8-c96a53d89ea4,Thomas French,58.0,Male,hchavez@example.com,2024-04-12,Tablet,793.758906783797,2.0,"21694 Amy Freeway Suite 966, Hunterhaven, PW 09435"
83bb31e9-1d15-4a36-9bf6-d52b68a5c469,Andrea Taylor,39.17246596066566,Male,hillamanda@example.com,2024-06-19,Tablet,982.0,2.9944500504540867,"246 Jones Plains Suite 021, Austinburgh, NY 35599"
4eea662a-7a9e-4a41-8f22-9851d63ffc86,John Estes,39.17246596066566,Male,donaldsantiago@example.net,2024-01-10,Phone,570.0,2.0,"1756 Shawn Throughway Apt. 604, Port Jameston, IA 03498"
231dd6f5-d119-4249-823e-137983397314,Jennifer Lewis,39.17246596066566,Female,howelljohn@example.com,2024-08-19,Phone,793.758906783797,2.0,"271 Taylor Shore Apt. 151, West Sarahchester, IL 67899"
3150a8e5-61c5-4ef0-9f15-448e3148a92f,Amy Myers,39.17246596066566,Female,lmiller@example.net,2024-01-14,Phone,1081.0,2.9944500504540867,"12713 Christopher Port, North Cody, SC 78689"
61e9e8c9-9dbd-42be-af5d-9c48ebc4840b,Jennifer Griffith,39.17246596066566,Female,santanamichael@example.org,2024-05-17,Phone,718.0,3.0,"325 Krueger Orchard, Petersonville, WA 22911"
87c2a60b-d7ac-4c37-a28e-9b21a0312351,Elizabeth Harris,39.17246596066566,Female,emilywoodward@example.net,2024-09-03,Tablet,594.0,5.0,"0015 Natalie Hollow Suite 216, Port Christine, MA 32095"
3a8dd771-daa7-4fc5-a3f3-96d97feb777b,Catherine Andrews,39.17246596066566,Female,irivera@example.org,2024-08-25,Headphones,1041.0,2.9944500504540867,"0950 Jimmy Forges, West Annamouth, CT 86738"
70df48fc-7092-4d0b-894a-0e0abc40e83b,Christopher Shelton,27.0,Male,amanda63@example.net,2024-06-17,Laptop,194.0,2.9944500504540867,"88611 Freeman Hill, North Bradley, VA 83534"
36a4d2ad-9356-4e58-8b02-6f4f063fbec6,John Pearson,39.17246596066566,Female,stephenroberts@example.org,2024-04-29,Tablet,284.0,2.9944500504540867,"000 Lawrence Squares Suite 013, North Brianport, AK 35775"
2328bc19-24d9-486e-94fa-aec76e036eb5,Lee Bryant,24.0,Male,timothy75@example.net,2024-07-03,Smartwatch,1411.0,2.9944500504540867,"331 Thomas Forest Apt. 689, Port Elizabeth, LA 71745"
4f6aa3e9-0445-4dd7-b1c2-91ad21a69b0d,Sandra Christensen,42.0,Female,ruben19@example.com,2024-09-21,Laptop,789.0,1.0,"32328 Walker Mill, Estesstad, HI 03866"
7879c3d9-a3fe-48b2-a9f6-b217dee1ca0d,Larry Smith,39.17246596066566,Female,millerkatie@example.com,2024-08-30,Laptop,793.758906783797,2.9944500504540867,"1295 Edwin Crossing, Christinashire, ND 95206"
7714c877-965a-44d3-9a5f-5cb56677e7bc,David Davis,39.17246596066566,Female,rblanchard@example.org,2024-11-29,Headphones,1397.0,2.0,"232 Tanya Lane Apt. 667, Port David, ME 81596"
b1def036-4b83-451b-a3ec-db21659d578b,Jeffrey Mckinney,39.17246596066566,Female,dudleyjoshua@example.org,2024-02-17,Phone,793.758906783797,2.9944500504540867,"USCGC Coleman, FPO AA 34446"
54587b84-02c2-4c7c-959a-ddb6c8405091,Kimberly Smith,39.17246596066566,Female,sarah08@example.org,2024-05-05,Tablet,205.0,3.0,"649 Thompson Terrace, Tiffanyhaven, MN 67600"
4a70c641-a270-4c3e-94ee-e5ce709d4cb7,Gary Hughes,28.0,Male,amanda63@example.net,2024-10-27,Tablet,793.758906783797,2.9944500504540867,"276 Stewart Plaza Suite 628, Jensenhaven, SD 62488"
7f20fcdf-2b63-452a-bdf4-bfc94fcba146,Colleen Duncan,57.0,Female,matthewsdiane@example.com,2024-07-04,Tablet,793.758906783797,2.9944500504540867,"70238 Gonzalez Highway Suite 652, South Terri, OH 38205"
d7eb42a0-c5a4-40ad-a5b0-fd0371547e1b,Brendan Marshall,39.17246596066566,Female,alicia31@example.net,2024-09-04,Tablet,561.0,2.9944500504540867,"Unit 4051 Box 1788, DPO AE 27293"
eacd798f-6785-4995-864c-e6f27dc5ab12,Kristina Harris,39.17246596066566,Female,jamesbaker@example.com,2024-09-04,Phone,263.0,2.9944500504540867,"57870 Deborah Run, West Julieborough, IA 48643"
b1838f7c-da33-4bd4-903b-9165cd907890,Blake Thomas,39.17246596066566,Female,sho@example.org,2024-10-17,Tablet,875.0,2.9944500504540867,"0876 Adrian Square Suite 088, Port Janetberg, IL 63423"
df3c1f94-e247-406e-ba05-f3541f346427,Ashley Arnold,39.17246596066566,Female,joshuacastro@example.org,2024-09-11,Tablet,793.758906783797,2.9944500504540867,"6071 Carrillo Rest, Amandaburgh, AL 56058"
9adb8031-3449-495e-92e7-07017e508d6e,Rachel Long,39.17246596066566,Female,ssmith@example.com,2024-10-02,Smartwatch,793.758906783797,2.9944500504540867,"7414 Cody Springs Suite 900, Edwardbury, NH 60134"
9c258502-c1ae-406a-a363-9fd90a5c0593,Jessica Swanson,44.0,Female,riverajesse@example.net,2024-11-03,Laptop,793.758906783797,1.0,"2853 Murphy Lock Suite 197, Port Joshua, WY 89015"
9b5b38fb-6220-4d6c-9e8b-eaef6bb30dfe,Shelly Rogers,45.0,Male,fhall@example.net,2024-08-28,Tablet,546.0,5.0,"000 Lawrence Squares Suite 013, North Brianport, AK 35775"
f4f91901-2967-41d1-b5d2-f771ff7a0e57,Curtis Meyers,39.17246596066566,Female,amanda63@example.net,2024-04-19,Headphones,1465.0,2.9944500504540867,"10124 Glenn Forges Suite 562, Katrinaview, NH 74274"
6a996773-c73b-46bb-ba44-6c97dac380b7,Rachel Martinez,49.0,Male,rosskenneth@example.com,2024-05-13,Smartwatch,1065.0,2.0,"000 Lawrence Squares Suite 013, North Brianport, AK 35775"
6720c3fb-a8d6-4712-b303-7a9369f8def0,Kayla Flowers,60.0,Male,denisebell@example.net,2024-11-22,Phone,793.758906783797,2.0,"603 James Prairie Suite 960, Port Nicole, MP 48635"
aa9098ca-eed1-44f8-850f-d60029f8053a,Philip Nolan,36.0,Female,nbrown@example.net,2024-02-24,Tablet,793.758906783797,1.0,"507 Cheryl Rue Apt. 715, Lake Richard, IN 04226"
1ca1004c-dae9-41d3-94a8-26661f5a7be7,Gregory Fowler,60.0,Male,mlee@example.org,2024-03-15,Laptop,343.0,3.0,"3139 Nguyen Glens Apt. 356, Jillfurt, MD 34488"
2045a4f7-4064-444a-958e-deb7306eb1fb,Brandon Robinson,50.0,Female,olawson@example.org,2024-12-01,Tablet,1152.0,3.0,"838 Brown Drive Apt. 037, Davismouth, TN 72857"
c346d0a7-7694-408b-af74-05fe86534215,Carrie Tyler,27.0,Female,ffoster@example.com,2024-02-10,Laptop,793.758906783797,5.0,"2137 Joshua Path Apt. 368, Elaineborough, FL 94093"
e81c9154-301c-4257-b81f-650b11d26a1a,Jeffrey Salazar,18.0,Male,scotttravis@example.org,2024-01-12,Tablet,793.758906783797,2.0,"673 Miles Row, New Gabrielfurt, TN 45305"
432e774c-1e82-4f20-8f6b-3d1ce409248e,Rickey Brown,39.17246596066566,Female,joseph73@example.net,2024-11-25,Tablet,793.758906783797,2.9944500504540867,"2803 Grant Rue, Kerriview, VA 29142"
57afe929-f608-4266-a4aa-a07ba2936a8c,Amber Ayala DVM,39.17246596066566,Male,krystalvalenzuela@example.com,2024-10-12,Headphones,793.758906783797,3.0,"84018 Anna Stravenue Suite 687, Kristinborough, IN 96235"
bf262192-b306-4d01-9591-11b9cd62ca1b,Steven Wu,39.17246596066566,Female,scott11@example.net,2024-06-21,Headphones,793.758906783797,2.9944500504540867,"246 Duane Rue, Mayoville, FL 03498"
b1cb39db-23f6-4173-96cc-d650c2b02d90,Timothy Smith,25.0,Male,bentleymelissa@example.com,2024-06-28,Tablet,798.0,2.9944500504540867,"751 Joe Valleys, Port Joyville, WA 65354"
4f46642b-4a1e-43e2-aa32-1379c588af09,Brian Ortiz,48.0,Female,laurabarajas@example.net,2024-09-26,Smartwatch,203.0,2.9944500504540867,"464 Sabrina Groves, Feliciaview, WY 15112"
975344a9-e49c-4d55-a4bb-6bf01dab8b2d,Angela Hart,42.0,Female,leepowell@example.net,2024-11-01,Smartwatch,793.758906783797,2.9944500504540867,"0387 Santiago Course, Brianmouth, DC 87442"
66ece728-f9bd-488f-9e25-5562dd27d85e,Kelly Allen,39.17246596066566,Male,michael67@example.net,2024-10-26,Headphones,793.758906783797,3.0,"58610 Le Brook, Natalieburgh, LA 15509"
38c4276c-b757-4def-8f9b-80b4bd56f36b,Sylvia Zimmerman,32.0,Male,rachel63@example.net,2024-11-02,Laptop,468.0,2.9944500504540867,"81542 Melanie Forest Suite 293, East David, MT 09292"
d1244c53-4f65-4ead-ab3f-f41001c83415,Robin Montoya,57.0,Female,melissacooper@example.org,2024-09-23,Smartwatch,602.0,1.0,"000 Lawrence Squares Suite 013, North Brianport, AK 35775"
0f64c5e0-fe4c-4d6c-ae4d-3389a9fe40ca,Theodore Frank,53.0,Female,shirleyclarke@example.com,2024-05-14,Headphones,409.0,2.9944500504540867,"USS Chambers, FPO AA 93836"
1b406e72-1158-4798-95bc-78a82fc0d643,Mary Martin,39.17246596066566,Female,ethanhart@example.com,2024-08-04,Headphones,793.758906783797,2.9944500504540867,"1670 Nicholas View Apt. 594, Hannaton, WA 21707"
b4f892bf-0945-40c2-b1f1-fd6584f1c72d,Jill Hull,34.0,Female,anna83@example.com,2024-06-21,Tablet,793.758906783797,2.9944500504540867,"32397 Sean Ridges Apt. 517, Paulbury, AR 76242"
f212bf5b-2361-43e2-b837-8f9963c45091,Stephen Mendoza,36.0,Female,cassandramcguire@example.net,2024-08-12,Tablet,1351.0,2.9944500504540867,"351 Melissa Hill, South Rebeccamouth, NE 92800"
1526dbe8-1c33-4e91-accb-f1be5a956de2,Renee Young,30.0,Male,lucas32@example.net,2024-06-03,Tablet,201.0,5.0,"79491 Scott Trace Suite 648, Feliciaville, ID 95476"
5d3be435-3e4d-4b47-a481-a6830739dc6b,Patrick Martin,54.0,Male,reginaldfrost@example.net,2024-09-14,Phone,793.758906783797,2.9944500504540867,"16032 Danielle Lights, East Cynthiamouth, NJ 31994"
65220346-e7a8-4e57-b91f-86d7f3b3eb4b,Matthew Pugh DDS,39.17246596066566,Female,aherrera@example.net,2024-08-13,Tablet,580.0,2.9944500504540867,"0316 Christopher Ridges Suite 192, Dominiquehaven, MH 77580"
70edb0f5-cbbb-4b4a-97ed-126ea10a7515,Dorothy Wong,19.0,Male,hartkimberly@example.net,2024-01-06,Headphones,1071.0,1.0,"USNV Washington, FPO AP 19269"
6c109f91-5d67-4aa1-9c5f-017f56221ebd,Jennifer Rodriguez,48.0,Male,amanda63@example.net,2024-09-15,Smartwatch,793.758906783797,4.0,"USNV Johnson, FPO AP 73330"
9e1be0ba-8b24-4cde-9308-386343733198,Brian Jimenez,31.0,Female,jacksonrichard@example.net,2024-08-14,Laptop,793.758906783797,4.0,"1737 Ramos Locks, Sarachester, MS 14014"
15beb63a-0708-4dcb-aa0b-d36248a69793,Craig Hughes,26.0,Male,marcus89@example.net,2024-02-28,Phone,653.0,1.0,"3067 Wiley Lock, North Angelaborough, IL 53071"
b31209c5-e1e7-4d75-96f5-df5cda5abb9b,Louis Fisher,35.0,Female,carly33@example.net,2024-04-16,Phone,280.0,2.9944500504540867,"8533 Horton Track, Leeton, PA 39602"
7e5bbe7d-add2-47ee-8df6-b8e1ee11ee9a,Caleb Chaney,39.17246596066566,Male,jeffrey80@example.com,2024-01-06,Laptop,793.758906783797,2.9944500504540867,"USS Young, FPO AA 17623"
79213d5f-b54b-4852-8f3f-00a76e4a14b4,Taylor Dunlap,39.17246596066566,Male,rodney90@example.org,2024-02-16,Smartwatch,1275.0,5.0,"517 Duke Mountains, South Kent, OH 77742"
ef7dab62-f56b-4e7b-88b4-92161a7d29aa,Jessica Griffith,23.0,Female,jessica14@example.net,2024-10-26,Tablet,793.758906783797,2.9944500504540867,"73507 Hernandez Shores, North Jeanneberg, OR 14256"
78613ba9-3d9b-4576-a6da-0822fee68e03,Christie Adams,51.0,Female,lauracooper@example.net,2024-08-02,Headphones,793.758906783797,2.9944500504540867,"3407 Hodge Ramp Apt. 797, Sharonburgh, LA 83834"
f9e025f0-868d-4cab-82de-08961e2a7410,Robert Coffey,39.17246596066566,Male,danielroth@example.net,2024-03-02,Phone,178.0,3.0,"01503 Jasmine Mount Apt. 594, East Kristyfurt, ID 88578"
5577ac38-ca24-4f9e-b394-aa47972971c3,Misty Benson,49.0,Female,joshua76@example.com,2024-11-03,Laptop,415.0,2.9944500504540867,"618 Sanchez Falls Suite 547, Terriborough, NY 37784"
a169e806-5ff9-4a89-aff7-ddb4df1b9be1,William Cole,50.0,Female,john56@example.com,2024-12-08,Laptop,190.0,2.9944500504540867,"68787 Nicholas Fort, Bullockport, CO 36302"
5bcf31f2-c8dd-4ec9-8f3a-211cfa435abd,Angela Gonzalez,39.17246596066566,Male,aliciajones@example.org,2024-08-14,Laptop,1106.0,2.9944500504540867,"682 Charles Station Apt. 747, Williamsview, FL 09285"
24451979-1fb9-401e-b70d-1c246d355455,Victoria Boyer,39.17246596066566,Female,eric99@example.com,2024-01-21,Phone,793.758906783797,2.9944500504540867,"990 Roberson Island Apt. 542, East Jerry, WV 37509"
83a4b024-594a-4490-ae5d-d0ba0e02c82a,Kristine Jordan,38.0,Female,julia23@example.com,2024-11-10,Tablet,793.758906783797,2.0,"566 Jennifer Valley Apt. 475, Lake Christina, NC 55767"
dece2113-32b2-4a0e-867d-043bf75450ff,Kimberly Garcia,39.17246596066566,Female,smithbrittany@example.com,2024-09-29,Tablet,1449.0,5.0,"25577 Branch Lake, Donnaborough, WI 72316"
