ID,Name,Course,Department,Age,City,Hobby,Allowance,Salary of Parents
188f0973-3e5f-4c0a-b81b-1cabfb9408d8,Yvette Russell,Biology,Science,21.0,Remote,Cooking,3002.4113316652765,90497.14000811524
a86888dc-38ee-4e60-985e-4213ecfd807a,Grace Moore,Biology,Engineering,22.0,Chicago,Reading,3002.293577981651,90497.14000811524
8f572a2a-6458-4936-8dc9-df105b81f39f,Eric Vargas,Computer Science,Health,22.0,San Francisco,Reading,3002.293577981651,90497.14000811524
09c4a4c4-a5cf-413a-af57-e3927dc47ff6,Michelle Brown,Chemistry,Engineering,18.0,Remote,Music,3002.4113316652765,90493.7516737675
3c83524f-d767-4312-9687-3931c2dc0b1e,Amber Galloway,Chemistry,Law,22.0,Remote,Reading,3002.293577981651,90493.7516737675
3fe8f753-4bc4-4134-9070-a7cb0cc0145f,Grant Sanders,Nursing,Science,24.0,Remote,Cooking,3002.293577981651,90497.14000811524
0bcff9c5-4219-4921-9f55-c1c79d6e9018,John Morris MD,Chemistry,Law,18.0,Remote,Sports,3002.4113316652765,90497.14000811524
dc0bfa09-3099-4273-85dd-44b7c428382b,Barbara Roberts,Chemistry,Arts,24.0,Chicago,Gaming,3002.293577981651,90497.14000811524
9b8d6ae2-de93-483c-988f-633de5322132,Cindy King,Information Technology,Business,19.0,San Francisco,Traveling,3002.293577981651,90493.7516737675
0c3e6fc2-9730-46f9-9387-a1e629d379b9,Kurt Marks,Psychology,Arts,24.0,New York,Sports,3002.4113316652765,90497.14000811524
af9c9360-bb87-4b76-a541-18fc7a1bc247,Stephanie Miller,Mathematics,Health,24.0,Remote,Gaming,3002.4113316652765,90497.14000811524
5fad8098-d1d9-46ad-9b0d-928a83b3a35f,Sandra Keller,Philosophy,Law,23.0,Houston,Music,3002.293577981651,90493.7516737675
b557866f-9e4b-4c25-806e-66fa155ac33c,Dalton Peterson,Nursing,Engineering,19.0,New York,Reading,3002.4113316652765,90497.14000811524
f56e016d-248a-474a-baa3-bc6ad8a98b8e,Kristin Kelly,Electrical Engineering,Arts,19.0,Remote,Music,3002.293577981651,90493.7516737675
fa6483d5-6bc6-4e13-8eee-8ca599ec4acd,Krista Gilbert,Law,Law,19.0,Remote,Reading,3002.293577981651,90493.7516737675
3f324d86-99f3-48ff-9657-b80f214276ed,Charlene Carr,Nursing,Arts,22.0,Remote,Gaming,3002.293577981651,90493.7516737675
2bc44630-4f2d-43b4-aa8d-f779cc7fce67,Shannon Mcclure,Electrical Engineering,Law,21.0,Los Angeles,Sports,3002.293577981651,90497.14000811524
d9e772c9-8aa3-4380-b504-6b7b01e61410,Michael Sloan,Psychology,Engineering,18.0,San Francisco,Sports,3002.4113316652765,90493.7516737675
0c7ae8de-4382-4ffb-992c-a5a0a4654c6b,Paul Harrison,Nursing,Arts,19.0,Los Angeles,Reading,3002.4113316652765,90493.7516737675
eaeefa08-8ec8-49bb-9d67-6d0c33e0f4d5,Selena Taylor MD,Computer Science,Law,25.0,Houston,Gaming,3002.4113316652765,90497.14000811524
74b3d14f-d7e4-438b-afe0-21cdaba20546,Evan Dyer,Computer Science,Law,25.0,New York,Sports,3002.4113316652765,90497.14000811524
7fb0f55f-013e-4512-a736-d5fb12e94ddf,Travis Lester,Philosophy,Law,25.0,Houston,Gaming,3002.4113316652765,90493.7516737675
d304b651-4d69-4256-b8c8-d5adf72cfcb9,Christine Prince,Law,Science,18.0,Remote,Cooking,3002.4113316652765,90493.7516737675
1592887c-fb1c-4533-890b-fe433f10eb88,Tracy Cochran,Chemistry,Arts,25.0,New York,Gaming,3002.293577981651,90493.7516737675
ba98d969-d6bc-4267-a4cd-0f100a4149fd,Nicole Bennett,Chemistry,Arts,20.0,Remote,Sports,3002.293577981651,90497.14000811524
1b653f3f-98d0-413a-a78a-d1a99939ffaf,Matthew Henderson,Information Technology,Law,23.0,Remote,Gaming,3002.293577981651,90497.14000811524
9b92d97c-bcb9-40a1-98af-73ee7ef3522f,Todd Harmon,Computer Science,Science,25.0,Boston,Cooking,3002.293577981651,90493.7516737675
4294d30a-ae87-45a7-8fea-d053f9fd6556,Brittany Stephenson,Biology,Arts,21.0,Chicago,Sports,3002.4113316652765,90497.14000811524
1f546c80-6975-4b54-9b57-c5d8cf06cc0c,Sheila Green,Computer Science,Health,19.0,Chicago,Music,3002.4113316652765,90497.14000811524
7066a3f3-aec0-4c7f-ab1f-4dcacf5242e4,Christine Hoffman DDS,Computer Science,Health,20.0,Remote,Sports,3002.293577981651,90497.14000811524
c9c2b627-7235-4404-ac50-861b1140009b,Robert Richardson,Chemistry,Science,18.0,Houston,Cooking,3002.4113316652765,90493.7516737675
ec4b44d5-c05c-4205-8483-f6e7a8287136,Molly Morgan,Information Technology,Law,20.0,Remote,Cooking,3002.4113316652765,90493.7516737675
2916225e-79ed-4c1c-b246-43078d1b566b,Lonnie Mora,Chemistry,Law,18.0,New York,Cooking,3002.4113316652765,90493.7516737675
b7bc9cac-da4b-4d2b-8c05-7d8203580b37,Dennis Juarez,Law,Science,19.0,San Francisco,Gaming,3002.4113316652765,90497.14000811524
f54cc51a-4ae3-43d4-909c-d3a41f6b20b7,Katherine Martinez,Chemistry,Science,25.0,Remote,Music,3002.293577981651,90497.14000811524
da3db307-39c5-4918-b52a-0503e7c6d8a2,Cheryl Clark,Mathematics,Engineering,23.0,Remote,Cooking,3002.293577981651,90493.7516737675
0f6b3218-897c-49a5-9a04-b6cc8e895e33,Carmen Anderson,Law,Engineering,21.0,Houston,Gaming,3002.4113316652765,90497.14000811524
2505ae5c-6772-4827-95af-5f2c52db486b,Sarah Parker,Mathematics,Arts,20.0,Los Angeles,Gaming,3002.293577981651,90497.14000811524
453fdbe7-9242-46d1-b731-23d592c24dc6,Christina Luna,Physics,Health,22.0,Houston,Sports,3002.4113316652765,90497.14000811524
3b2cc6df-116b-43c4-87b7-1ed8806d7d8b,Peter Collins,Computer Science,Law,23.0,Remote,Sports,3002.4113316652765,90497.14000811524
d2d6edd2-f9b1-4176-9648-9e73c8a4c45b,Rachel Hinton,Physics,Law,22.0,Remote,Gaming,3002.4113316652765,90497.14000811524
4db17e8e-7410-4b2a-ad73-589ba9000275,Yvette Hall,Psychology,Law,20.0,New York,Music,3002.293577981651,90493.7516737675
90b27b45-09c0-4700-a510-49548c08103d,Paige Miller,Business Administration,Health,25.0,Boston,Sports,3002.4113316652765,90497.14000811524
e258f18d-7967-410e-b9c3-0e48657c3a46,Stuart Flores,Psychology,Law,23.0,San Francisco,Cooking,3002.4113316652765,90493.7516737675
37aee321-765e-49b3-a4c6-1faa0cfc1c99,Trevor Burns,Mathematics,Arts,20.0,Remote,Traveling,3002.4113316652765,90497.14000811524
7b4c8972-3f6c-4cd0-824e-d55d3b7d41cc,Timothy Buck,Computer Science,Business,20.0,Chicago,Music,3002.293577981651,90493.7516737675
72781772-4ef0-4ce4-a6e7-b2397fa82ebb,Ashlee Jimenez,Psychology,Business,23.0,New York,Traveling,3002.4113316652765,90493.7516737675
c8ce26eb-163c-4764-bfb6-90952597fa91,Jessica Boyd,Chemistry,Science,21.0,New York,Gaming,3002.4113316652765,90497.14000811524
d2827e6d-1eae-4b66-917a-c2906830a7c5,Kelly Macdonald,Philosophy,Arts,19.0,Houston,Traveling,3002.4113316652765,90493.7516737675
45bf0a0c-d542-426a-9e41-e8ed9185f819,Kenneth Beasley,Psychology,Science,18.0,Houston,Sports,3002.293577981651,90493.7516737675
e2bfb5c2-3acf-4577-9f7e-acf506087c5a,Jesse Holmes,Mathematics,Science,19.0,Remote,Reading,3002.293577981651,90493.7516737675
e9e0830c-c381-450a-b11d-22ad963259cb,Vanessa Gonzales MD,Law,Engineering,19.0,Houston,Gaming,3002.4113316652765,90497.14000811524
1cbc1376-f56e-4c75-b53d-cd10e288f74e,Michael Bullock,Psychology,Business,23.0,San Francisco,Traveling,3002.293577981651,90493.7516737675
8d9c54c9-95b7-483e-9a67-a36246a07dfe,Joseph Dawson,Mechanical Engineering,Law,25.0,Boston,Traveling,3002.4113316652765,90497.14000811524
e54a7135-d35f-405d-81ac-8ca2acba761a,Heather Riley,Law,Business,25.0,Boston,Cooking,3002.293577981651,90497.14000811524
a1ccd895-c3c9-4f53-b279-795683598af9,Edward Ortiz,Mathematics,Law,21.0,New York,Gaming,3002.293577981651,90493.7516737675
1288e199-be16-4f29-82ee-51ee2f099677,Wanda Williams,Business Administration,Engineering,20.0,Remote,Traveling,3002.4113316652765,90497.14000811524
949f1dfd-2e4e-45e6-8842-d58eb4aeb107,Laura Hopkins,Physics,Law,22.0,Chicago,Sports,3002.293577981651,90497.14000811524
82993db4-3e94-4d88-b5bb-08e928fc0277,Elizabeth Mills,Psychology,Business,23.0,Boston,Reading,3002.4113316652765,90493.7516737675
9bdf2fc3-6c24-439b-a2d7-6c3c245236b1,Kenneth Stewart,Philosophy,Health,22.0,Houston,Gaming,3002.4113316652765,90493.7516737675
4056c82f-74bc-4577-9c5d-69406461209a,Edward Guzman,Nursing,Arts,20.0,Houston,Traveling,3002.4113316652765,90493.7516737675
0cc399e7-d905-478d-9d09-e1e34183b416,Robert Lucas,Physics,Engineering,20.0,Houston,Reading,3002.4113316652765,90493.7516737675
4293dfd3-c109-4b7f-911a-71df4e884f09,Andrew Smith,Mathematics,Law,23.0,New York,Reading,3002.4113316652765,90493.7516737675
5f2eeb5f-4995-4f94-9ac4-93bcf3a86c76,Justin Bowman,Computer Science,Law,24.0,San Francisco,Traveling,3002.293577981651,90497.14000811524
5e66a86a-2bd9-46d4-93ec-e66cd3e87b08,Tasha Price,Nursing,Arts,23.0,Remote,Music,3002.4113316652765,90497.14000811524
42d85bd0-7520-41e4-bfe6-6af4214d41b2,Andrew King,Psychology,Law,21.0,Remote,Sports,3002.293577981651,90493.7516737675
4ef28469-0e17-464c-a3e0-e47ebce06e7b,Autumn Hayden,Electrical Engineering,Law,23.0,Remote,Sports,3002.4113316652765,90497.14000811524
86fdb7d5-7381-4ca5-8711-7a320e096fae,Brian Matthews,Business Administration,Arts,23.0,San Francisco,Gaming,3002.293577981651,90493.7516737675
5bd9c837-8cbe-4ad2-ab2f-90d77896d901,Danny Mcfarland,Computer Science,Law,24.0,Remote,Sports,3002.4113316652765,90493.7516737675
6f4d130b-4219-47b4-b92d-2a00880b6295,Stephen Robinson,Philosophy,Arts,19.0,New York,Cooking,3002.4113316652765,90497.14000811524
1e6d6dc4-09de-4256-b039-69d0bccb4b45,Christopher Hernandez,Computer Science,Law,24.0,New York,Gaming,3002.4113316652765,90497.14000811524
2ee5782d-467c-41a7-88f2-bc072e42e4a6,James Acosta,Mechanical Engineering,Health,25.0,Los Angeles,Sports,3002.293577981651,90497.14000811524
39150f99-7046-4510-b586-ea4e6d38ecf8,James Harris,Biology,Health,23.0,San Francisco,Sports,3002.4113316652765,90497.14000811524
d6202c6c-0dce-4045-b29e-233434e4e3c1,Alexandra Long,Biology,Business,23.0,Chicago,Cooking,3002.4113316652765,90497.14000811524
eeb22a7f-41f3-4634-b425-ef6933390602,Laurie Nolan,Psychology,Science,24.0,Remote,Cooking,3002.4113316652765,90497.14000811524
931f47aa-f3f7-4e97-801d-9ee7bac42973,Charles Parker,Business Administration,Business,21.0,Boston,Traveling,3002.4113316652765,90493.7516737675
bfbffba0-2b05-4996-89e8-e6a6038578e9,Tina Hudson,Biology,Health,25.0,Houston,Gaming,3002.293577981651,90493.7516737675
2c66efcf-472a-4bec-a09d-a8d3a3035102,Frederick Ross,Business Administration,Business,19.0,Los Angeles,Cooking,3002.293577981651,90497.14000811524
701153a6-a095-40d6-bd9e-f7cbec1cfdc1,Richard Casey,Electrical Engineering,Arts,20.0,San Francisco,Gaming,3002.4113316652765,90493.7516737675
2231c249-ec47-4053-a3b2-85e62fd76096,Nicholas Tucker,Chemistry,Law,20.0,New York,Gaming,3002.293577981651,90493.7516737675
5319c0b2-8f20-4801-a718-2ef09bb7ce9e,Laura Soto,Law,Business,22.0,Remote,Cooking,3002.4113316652765,90493.7516737675
63b50c9f-e106-4e32-9e22-1efc5eadb369,Austin Nguyen,Biology,Engineering,20.0,Remote,Sports,3002.293577981651,90497.14000811524
f8282c46-ddbd-41e8-985e-4dc90da7ef4e,Tracy Sullivan,Architecture,Health,20.0,New York,Gaming,3002.293577981651,90497.14000811524
32e44d74-2687-48dd-ba34-85c8bfa54101,John Kerr,Computer Science,Arts,18.0,Los Angeles,Reading,3002.4113316652765,90497.14000811524
1b7c8524-8d24-4dcf-b8c0-db9f8cf089e4,Paul Scott,Biology,Business,22.0,Remote,Sports,3002.4113316652765,90497.14000811524
bbef0e55-6286-40bd-874a-14da17b404da,Connie Cruz,Physics,Science,21.0,Boston,Gaming,3002.4113316652765,90493.7516737675
e7979830-7727-45ed-b821-d1e2fe1060c1,Ruth Rodriguez,Computer Science,Science,19.0,New York,Reading,3002.293577981651,90497.14000811524
6b4fb1f4-025a-4759-8143-715a1149e744,Cheryl Adams,Electrical Engineering,Law,22.0,Remote,Cooking,3002.293577981651,90497.14000811524
0fd0c722-0a77-4fdc-9c4b-07d1853e998b,Bryan James,Physics,Law,19.0,Remote,Music,3002.4113316652765,90493.7516737675
b8069f4e-74de-48f1-a34e-532b8808510a,Marc Buchanan,Architecture,Science,22.0,Remote,Gaming,3002.4113316652765,90497.14000811524
c87ecc4b-9700-4411-bb2c-9f3e2bf71c51,Cindy Lawrence,Mechanical Engineering,Engineering,20.0,Remote,Sports,3002.4113316652765,90497.14000811524
5038a99a-e78e-49e8-bb33-b868a040e95e,Christopher Martin,Architecture,Engineering,20.0,Remote,Sports,3002.4113316652765,90493.7516737675
bfdd6050-a582-4fe5-a235-f465a3597088,Scott Huynh,Architecture,Health,22.0,Chicago,Reading,3002.4113316652765,90497.14000811524
becdef48-ef5b-4709-916f-ff0ce33fe3b4,Joseph Erickson,Computer Science,Science,23.0,San Francisco,Gaming,3002.293577981651,90493.7516737675
ddc7f44b-dde6-45a5-8766-b9dbe7078b2d,David Jackson,Business Administration,Science,23.0,San Francisco,Gaming,3002.4113316652765,90493.7516737675
6b5b67a9-42a2-4cfc-b649-34452d3013e3,Michael Williams,Psychology,Engineering,18.0,Remote,Cooking,3002.293577981651,90497.14000811524
216bb817-9785-43e3-9e0f-69d51ac01abe,Dr. Maria Murillo,Psychology,Law,25.0,Remote,Music,3002.4113316652765,90493.7516737675
53c082a8-1456-4aa6-b0bc-f00c8146ce8a,Leslie Hoffman,Business Administration,Law,21.0,Houston,Gaming,3002.293577981651,90497.14000811524
e1007ad7-cde3-49dd-b74a-ebedae654361,Jennifer Diaz,Physics,Health,22.0,Houston,Gaming,3002.293577981651,90497.14000811524
69b46158-a48c-458e-985e-8a558429022a,Brian Chase MD,Physics,Health,22.0,Remote,Sports,3002.293577981651,90493.7516737675
50b89a0c-8041-41cd-a638-668123cdcd34,Amanda Ramirez,Electrical Engineering,Law,24.0,Boston,Gaming,3002.293577981651,90497.14000811524
91b671c9-62d3-4d99-a782-bbf684543a97,Andrew Chambers,Information Technology,Arts,22.0,Houston,Sports,3002.4113316652765,90497.14000811524
4ee01651-300d-47a5-8aba-cb16864846f4,Tony King,Computer Science,Law,20.0,Boston,Cooking,3002.4113316652765,90493.7516737675
5fc0668a-2c15-4f77-8283-f170020246a6,Jenna Owens,Architecture,Law,19.0,Remote,Music,3002.293577981651,90493.7516737675
a540df9a-da63-4df4-9922-eb8f8651b168,Ryan Baldwin,Chemistry,Law,19.0,San Francisco,Gaming,3002.4113316652765,90497.14000811524
5cca76ca-bcda-4fe0-a79a-9670831d3b81,Ashley Brock,Philosophy,Law,25.0,Los Angeles,Reading,3002.4113316652765,90493.7516737675
0bd79a8d-04f3-46fc-8458-bcb6386da671,James Callahan,Biology,Arts,22.0,San Francisco,Reading,3002.293577981651,90497.14000811524
46a75d36-7d1a-44b3-bf30-36778014f494,Michael Preston,Philosophy,Health,24.0,Los Angeles,Gaming,3002.293577981651,90493.7516737675
d3330815-4b1b-4161-a057-9a15143589ce,Robert Young,Information Technology,Health,22.0,Boston,Cooking,3002.4113316652765,90493.7516737675
de474f23-a231-4cc5-8e9d-2e4e1e1b3cc5,Isabel Murray,Law,Business,24.0,Houston,Gaming,3002.293577981651,90497.14000811524
dbf20af5-d19e-4567-b800-bddffaabdfc8,James Reid,Physics,Business,24.0,Houston,Traveling,3002.4113316652765,90497.14000811524
180b433a-8b69-4079-8584-8b514706f1b6,Jacob Wood,Mathematics,Science,18.0,San Francisco,Reading,3002.4113316652765,90497.14000811524
a24b193d-bfef-477c-9052-238793b4d4c9,Mark Perez,Nursing,Health,22.0,Los Angeles,Music,3002.293577981651,90497.14000811524
a0c9db07-a0b9-48e3-abe6-757a3be969aa,Kristen Moreno,Computer Science,Health,25.0,Remote,Cooking,3002.293577981651,90493.7516737675
e4e0d4c9-148d-4517-8cbf-26a3509b7166,David Decker,Chemistry,Law,18.0,San Francisco,Cooking,3002.293577981651,90493.7516737675
3c9a0641-433e-4908-9e6a-390640507a27,Sarah Martinez,Architecture,Law,25.0,San Francisco,Gaming,3002.293577981651,90493.7516737675
ee788993-93e1-4e23-8c2d-ba79d3eb9a30,Kimberly Koch,Physics,Engineering,18.0,Los Angeles,Sports,3002.293577981651,90493.7516737675
d96b5823-bf51-4403-b3d9-2f6534b32702,Amber Foster,Architecture,Law,21.0,Remote,Traveling,3002.4113316652765,90493.7516737675
bf785e6c-66d1-4d35-a5a5-9dc21ca4f9b6,Anthony Mcmahon,Computer Science,Law,22.0,Houston,Gaming,3002.4113316652765,90497.14000811524
c4da8d99-45d4-4e35-989f-b59ac7f1c475,Jessica Green,Electrical Engineering,Law,18.0,Houston,Gaming,3002.293577981651,90493.7516737675
be1abfe5-c0ea-4b7f-baad-5544c6258cfd,Chad Evans,Information Technology,Business,18.0,Remote,Cooking,3002.4113316652765,90497.14000811524
fdbaeca0-1881-4364-80a7-bae0d357cad6,Mr. David Williams,Electrical Engineering,Law,21.0,New York,Gaming,3002.4113316652765,90493.7516737675
658f606d-ec22-4c0c-ac19-9139ae1fc74f,Cynthia Ball,Philosophy,Engineering,23.0,Boston,Gaming,3002.4113316652765,90497.14000811524
4abe311b-a350-4fcc-ae26-229d87465823,Jason Carr,Psychology,Arts,25.0,Boston,Cooking,3002.4113316652765,90497.14000811524
13f3d4af-fd7e-4044-81ec-2b0ed9176548,David Figueroa,Philosophy,Law,18.0,Chicago,Music,3002.293577981651,90493.7516737675
b7bab3b7-b202-4260-bfaf-b4c881c66873,Jennifer Landry,Mathematics,Science,23.0,San Francisco,Traveling,3002.4113316652765,90493.7516737675
e7734237-3cf4-4537-8623-fdb69e3e80ec,Kimberly Ball,Architecture,Law,25.0,Los Angeles,Traveling,3002.4113316652765,90493.7516737675
3c9379c1-bf9b-4cb6-aa13-ee3d0c32c3ea,Katherine Hamilton,Computer Science,Arts,19.0,San Francisco,Gaming,3002.293577981651,90497.14000811524
157d6c6f-96fe-4ae4-b896-f5e1f574db0b,Natasha Hamilton,Electrical Engineering,Health,23.0,New York,Sports,3002.4113316652765,90497.14000811524
1a021a0a-deaa-41d2-a601-667dee976d61,Jeremy Smith,Psychology,Business,24.0,Boston,Gaming,3002.4113316652765,90493.7516737675
93bfde17-159c-4e50-8beb-377e7bd5c2f7,Jasmine Meyers,Computer Science,Law,24.0,Houston,Reading,3002.293577981651,90497.14000811524
90800eed-b271-45e0-bb3a-6078aebdb418,Jared Webb,Psychology,Health,19.0,New York,Traveling,3002.4113316652765,90497.14000811524
c3671a8d-d139-4e98-b0fd-7fe91d31ccf3,Christina Bell DDS,Philosophy,Science,20.0,Remote,Music,3002.293577981651,90493.7516737675
6c155621-9bba-4c13-8013-22fdbcc6ecb1,Andrew Fisher,Nursing,Engineering,19.0,San Francisco,Gaming,3002.293577981651,90497.14000811524
724a74df-455e-4548-bcdb-54d179fde371,Lisa Kelly,Information Technology,Law,20.0,Los Angeles,Reading,3002.4113316652765,90493.7516737675
d705c11e-125d-405a-9de2-2d844cd2a766,Tanya Campos,Computer Science,Business,18.0,Boston,Traveling,3002.293577981651,90493.7516737675
615f9aac-87b7-4115-9bf6-94fe656db3f0,Bradley Mitchell,Electrical Engineering,Law,21.0,Los Angeles,Cooking,3002.4113316652765,90497.14000811524
fd232ac8-8db9-4e08-a42a-be42a82ff987,Christopher Scott,Mechanical Engineering,Law,25.0,New York,Traveling,3002.293577981651,90493.7516737675
5d0a5467-4ff0-4dba-9441-47be32347bc1,Shannon Carrillo,Philosophy,Law,25.0,Los Angeles,Traveling,3002.4113316652765,90497.14000811524
47055434-9e2e-499c-ab7b-514bc31cee10,Kelli Ware,Physics,Arts,22.0,San Francisco,Sports,3002.293577981651,90497.14000811524
fc9ec6dc-4ebe-48c7-8304-e7e593ad93ce,Samantha Gray,Physics,Business,24.0,San Francisco,Sports,3002.293577981651,90493.7516737675
84726649-b50f-4be5-812e-ad510de33bf9,Jessica Davis,Information Technology,Law,23.0,Boston,Traveling,3002.4113316652765,90497.14000811524
118abc44-db03-4c54-b55c-54f8fab33376,Kelly Clark,Information Technology,Science,22.0,Chicago,Reading,3002.293577981651,90493.7516737675
3cd9f129-a26e-47e9-9f71-a88d33ef8ab4,David Gates,Architecture,Engineering,24.0,Remote,Gaming,3002.293577981651,90493.7516737675
88d843f3-4270-4be0-bbe0-d170208695a7,Sarah Spence,Mechanical Engineering,Law,20.0,Houston,Traveling,3002.293577981651,90497.14000811524
565e0689-4802-4a61-88a6-2f858dc1e1fc,David Davis,Law,Law,25.0,San Francisco,Gaming,3002.293577981651,90497.14000811524
ed6185c1-8368-470f-b0af-71eaa9dc2017,Robert Waters,Psychology,Health,20.0,Boston,Traveling,3002.293577981651,90497.14000811524
c86dc77a-09bc-4e70-b22b-668856f4b39d,Steven Chavez,Business Administration,Law,23.0,Houston,Reading,3002.293577981651,90497.14000811524
a01f8ca9-c921-435d-af17-749d387d29b1,Anna Cunningham,Nursing,Business,21.0,San Francisco,Cooking,3002.4113316652765,90497.14000811524
3518eb0f-f289-4a38-bbf9-b3006a9fd195,Leroy Soto,Electrical Engineering,Law,20.0,Los Angeles,Cooking,3002.293577981651,90497.14000811524
c88b556c-efae-405f-b8f6-c1de1cb8f306,Edward Montoya,Computer Science,Health,23.0,Chicago,Traveling,3002.293577981651,90497.14000811524
02014a42-8126-4bf6-83cd-f04e7814e661,Shawn Doyle,Biology,Business,23.0,New York,Sports,3002.293577981651,90497.14000811524
bfcbe43d-768c-4278-92f9-70bc2fc32330,Mr. Paul Hernandez,Information Technology,Arts,21.0,Houston,Traveling,3002.4113316652765,90493.7516737675
b14e0a4b-3bd8-47c4-a595-4679ae7976c1,Crystal Kelley,Architecture,Science,25.0,Boston,Gaming,3002.293577981651,90497.14000811524
55404f92-f389-4c36-900d-9dadafcfcc6b,Mindy Bailey,Mathematics,Business,24.0,San Francisco,Gaming,3002.4113316652765,90497.14000811524
c1baef1b-0b03-4422-9529-3e8593e0adb9,Michael Valencia,Electrical Engineering,Science,18.0,Houston,Gaming,3002.293577981651,90493.7516737675
53b0eadd-00a5-4663-9bd3-421335be183b,Kenneth Daniels,Chemistry,Science,22.0,Boston,Music,3002.4113316652765,90493.7516737675
c1f641eb-b678-45cd-a183-5f9c6e03e081,Lisa Ross,Psychology,Law,25.0,Boston,Sports,3002.293577981651,90493.7516737675
4cb4d858-c4ca-403f-80cd-dcb8f2ca6533,Zachary Sutton,Mathematics,Law,18.0,Remote,Music,3002.293577981651,90493.7516737675
428fc93f-2cdf-4902-b2c9-2002a2dc0919,Bryan Collins,Computer Science,Engineering,21.0,Houston,Traveling,3002.293577981651,90493.7516737675
86788392-68fb-46dd-98a8-9d23cf951248,Cameron Carey DDS,Nursing,Health,19.0,Chicago,Reading,3002.293577981651,90493.7516737675
407294c6-2283-4e71-80d0-153bd02c6ba2,Marie White,Philosophy,Health,23.0,Chicago,Gaming,3002.4113316652765,90493.7516737675
